NU_INSCRICAO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
2,10E+11;5;F;1;1;1;1;2;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;444.8;512.6;497.3;449.6;0;1;140;180;120;140;180;760;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3202108;Ecoporanga;32;ES;3202108;Ecoporanga;32;ES;2;1;1;1;1;1;1;437;510.4;592.8;599.7;1;1;120;120;120;120;180;660;B
2,10E+11;10;F;1;2;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;8;M;1;1;1;1;5;1;;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;454.1;480.5;452.9;551.5;1;1;120;120;120;120;60;540;B
2,10E+11;5;F;1;3;1;1;2;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;1;1;0;;531.3;567;;1;1;80;120;120;100;120;540;B
2,10E+11;6;F;1;3;1;1;0;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;466.9;489.9;486.4;356.7;1;1;80;120;100;100;40;440;B
2,10E+11;3;F;0;1;1;2;0;2;2;0;;;;;3200201;Alegre;32;ES;;;;1;1;1;1;567.7;624.4;552.1;698.1;1;1;160;200;180;160;160;860;B
2,10E+11;11;F;2;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;9;M;1;3;1;1;0;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;506.9;561.8;517;635.5;0;1;100;120;120;120;40;500;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;467.8;555.5;507;438.4;1;1;120;100;120;120;100;560;B
2,10E+11;2;F;1;3;1;3;0;1;;1;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;448.7;398.9;473.2;507.4;1;1;140;100;80;120;120;560;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;419.9;503.2;507.5;409.2;0;1;100;100;80;100;120;500;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;501.7;586.7;499.7;633.1;0;1;100;120;100;120;100;540;B
2,10E+11;11;M;1;3;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;12;M;1;3;1;1;14;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3203502;Montanha;32;ES;;;;1;1;1;1;405.5;451.3;315.5;366.9;0;1;120;120;120;140;60;560;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205002;Serra;32;ES;3200607;Aracruz;32;ES;2;1;1;1;1;1;1;541.3;528.2;468.1;484.4;0;1;100;140;100;120;140;600;B
2,10E+11;4;M;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;484.6;601.8;639.6;507.9;0;1;120;200;120;120;80;640;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;523.5;506.4;597.9;416.1;0;1;120;140;160;140;160;720;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;523.9;571.8;594.5;513.7;0;1;140;180;120;160;140;740;B
2,10E+11;3;M;1;1;1;2;0;2;1;0;3200607;Aracruz;32;ES;3200607;Aracruz;32;ES;1;1;1;1;1;1;1;599.6;430.1;355.5;531.5;0;4;0;0;0;0;0;0;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;578.1;581.7;524.4;531.8;0;1;160;200;140;160;200;860;B
2,10E+11;6;M;1;1;1;1;3;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;489.6;480.3;460.7;561.5;0;1;140;200;160;200;200;900;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;2;2;0;;;;;0;;;;;;;;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;581.8;633.7;587.1;646.7;0;1;160;180;140;180;140;800;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;369.3;439.9;396.4;393.5;0;1;80;120;120;80;80;480;B
2,10E+11;3;F;1;3;1;1;1;1;;0;;;;;3200904;Barra de São Francisco;32;ES;;;;1;1;1;1;458.3;436.9;395.4;462.7;0;1;120;200;160;180;160;820;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;488;448.9;517.9;445.4;1;1;140;120;100;140;120;620;B
2,10E+11;12;M;3;3;1;1;16;1;;0;;;;;3204559;Santa Maria de Jetibá;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;12;M;2;3;1;1;15;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;15;M;0;1;1;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;;;;;3203130;João Neiva;32;ES;;;;1;1;1;1;536.4;564.7;498;533.9;1;1;120;120;120;120;120;600;B
2,10E+11;4;F;1;3;1;1;2;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;483.3;481.9;350;360.1;1;1;100;120;100;120;100;540;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;419.7;399.8;386.6;517.6;0;1;120;80;80;120;100;500;B
2,10E+11;6;M;1;3;1;1;4;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3203320;Marataízes;32;ES;3203320;Marataízes;32;ES;2;2;1;1;1;1;1;579.7;536;591.1;405.7;0;1;160;180;160;180;200;880;B
2,10E+11;3;M;1;1;1;2;0;2;1;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;487.7;555;550.5;440.9;0;1;100;100;80;80;120;480;B
2,10E+11;4;F;1;1;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;490.9;470.1;489.8;390.9;1;1;80;160;40;120;80;480;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205309;Vitória;32;ES;3201308;Cariacica;32;ES;2;1;1;0;2;2;0;;;;;0;;;;;;;;B
2,10E+11;5;M;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;M;1;0;1;2;0;2;1;0;3201506;Colatina;32;ES;3201506;Colatina;32;ES;2;1;1;1;1;1;1;504.9;586.6;568.6;443.4;0;1;80;120;80;120;140;540;B
2,10E+11;4;F;1;1;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;1;1;1;1;1;1;1;577.7;582.8;571.1;699.6;0;1;140;200;140;200;160;840;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;578.9;635.3;607.8;666.7;0;1;120;180;120;160;200;780;B
2,10E+11;4;M;1;4;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;1;M;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;614.1;664.5;628;823.4;0;1;160;180;160;160;180;840;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3203056;Jaguaré;32;ES;3203056;Jaguaré;32;ES;2;1;1;1;1;1;1;420.8;472.6;491;431.1;0;1;120;180;120;120;140;680;B
2,10E+11;8;M;1;1;1;1;5;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;559.9;666.5;589.5;634;1;1;160;200;180;200;180;920;B
2,10E+11;13;F;1;3;1;1;0;1;;0;;;;;3205101;Viana;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;F;1;1;1;1;2;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;675.7;718;621.1;805.7;0;1;160;200;180;200;200;940;B
2,10E+11;13;F;2;1;1;1;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;16;M;2;2;1;1;0;1;;0;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;467.9;400.1;440.4;442.1;1;1;100;120;100;80;80;480;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3205101;Viana;32;ES;;;;1;1;1;1;519.6;566.4;401;404.2;0;1;80;120;80;120;80;480;B
2,10E+11;5;F;0;1;1;1;2;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;636.2;626.4;625.3;697.4;0;1;140;180;120;160;140;740;B
2,10E+11;11;F;1;1;1;1;5;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;7;M;1;1;1;1;4;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;394.1;456.4;434.9;416.3;0;1;80;120;100;100;120;520;A
2,10E+11;8;M;1;1;1;1;5;1;;0;;;;;3201506;Colatina;32;ES;;;;0;1;1;0;;437.1;429.8;;1;1;120;120;100;100;40;480;B
2,10E+11;2;F;1;1;1;2;0;3;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;4;1;1;1;1;1;1;525.8;519.8;529.6;453.5;0;1;180;200;200;200;140;920;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;0;1;1;0;;430.7;436.5;;1;1;120;140;120;160;140;680;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3205309;Vitória;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;6;F;1;0;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;395.3;533.1;558.8;460.6;0;1;120;120;100;80;120;540;B
2,10E+11;4;M;1;3;1;2;0;2;1;0;3202405;Guarapari;32;ES;3202405;Guarapari;32;ES;1;1;1;1;1;1;1;588.2;611.1;577.8;681.1;0;1;160;160;120;160;180;780;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;496.6;511.8;539.9;456.1;1;1;100;140;120;160;180;700;B
2,10E+11;5;M;1;0;1;1;3;1;;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;673.9;637.5;630.9;850.9;1;1;160;200;180;200;200;940;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;0;1;1;0;;511.5;485.8;;0;1;140;120;140;160;140;700;A
2,10E+11;2;F;1;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;1;1;1;1;1;1;1;550.5;605.3;585.6;698.1;0;1;140;200;140;200;120;800;B
2,10E+11;3;F;1;3;1;2;0;2;;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;498.3;503.4;510.3;423.4;0;3;0;0;0;0;0;0;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;4;1;1;1;1;1;1;558.2;560.1;536.8;617.4;0;1;160;200;180;200;200;940;B
2,10E+11;8;F;1;1;1;1;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;629.9;676.5;601.2;661;0;1;160;200;180;180;200;920;B
2,10E+11;7;M;1;1;1;1;5;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;571.5;562;568.1;688.8;0;1;120;120;120;120;180;660;B
2,10E+11;3;F;1;2;1;2;0;2;2;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;458.4;548.8;528.1;587.3;1;1;160;120;180;160;180;800;B
2,10E+11;10;F;1;4;1;1;8;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;480.3;520.3;541.9;552;0;1;140;200;140;160;180;820;B
2,10E+11;1;F;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;477.8;573.8;530.2;508.2;0;1;120;120;120;120;140;620;B
2,10E+11;1;M;1;3;1;3;0;1;;1;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;532.2;494;488.1;625.5;0;1;120;200;120;140;120;700;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;413.4;515.1;481.6;552.3;0;1;140;100;100;100;0;440;B
2,10E+11;2;F;1;1;3;2;0;3;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;607.8;610.6;601.2;607.7;0;1;180;200;200;200;200;980;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;424.9;544.2;540.6;455.9;0;1;120;180;140;140;160;740;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;4;1;1;1;1;1;1;576.2;628;569.3;761.3;0;1;140;200;180;160;200;880;B
2,10E+11;13;F;2;3;1;1;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;404.6;429.8;329.2;372.3;1;1;100;100;80;120;40;440;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;489.8;507.5;501.5;477;0;1;120;160;120;180;180;760;B
2,10E+11;2;M;1;1;1;2;0;2;1;0;3205101;Viana;32;ES;3205101;Viana;32;ES;2;1;1;1;1;1;1;426;455.6;413.9;527.4;0;1;120;140;100;100;0;460;B
2,10E+11;17;M;2;3;2;1;1;1;;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;410.3;373.1;385.6;457.5;0;1;100;120;100;120;100;540;B
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;509.1;495.7;573.1;419.7;0;1;120;80;40;120;40;400;B
2,10E+11;5;F;1;1;1;1;3;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;824.2;754.3;701.2;915.4;0;1;180;200;200;200;200;980;B
2,10E+11;13;F;2;3;1;1;0;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;1;1;0;;555.6;525;;1;1;120;100;100;120;120;560;A
2,10E+11;4;M;1;2;1;1;2;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;1;1;0;;478;482.2;;1;1;100;140;100;120;40;500;B
2,10E+11;15;F;3;3;1;4;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;9;F;1;3;1;1;7;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;3;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;654.6;684.6;676.1;838.6;0;1;160;200;180;200;200;940;B
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3204609;Santa Teresa;32;ES;;;;1;1;1;1;446.8;525;510.7;500.2;1;1;120;180;120;160;140;720;B
2,10E+11;2;F;1;0;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;476.2;574;580.2;595;0;1;120;180;120;140;140;700;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;443.6;467.5;469.8;410.2;0;4;0;0;0;0;0;0;B
2,10E+11;11;M;1;3;1;1;0;1;;0;;;;;3200904;Barra de São Francisco;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;6;M;1;1;1;1;4;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;603.5;637.6;636.1;719.6;0;1;140;120;140;140;100;640;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3205069;Venda Nova do Imigrante;32;ES;;;;1;1;1;1;520.9;559;553.4;550.9;1;1;160;200;180;200;160;900;B
2,10E+11;7;F;1;3;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;8;F;1;2;1;1;6;1;;0;;;;;3200409;Anchieta;32;ES;;;;0;1;1;0;;518.9;581.9;;0;1;140;140;120;140;100;640;B
2,10E+11;3;F;1;1;1;1;1;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;511.9;630.8;626.4;666.3;0;1;160;180;140;160;180;820;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;583.4;543.7;590.7;590.4;1;1;140;180;160;160;160;800;B
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;492.5;553.9;521.8;459.5;1;1;120;200;140;160;80;700;B
2,10E+11;4;F;1;2;1;2;0;2;1;0;2900801;Alcobaça;29;BA;3205309;Vitória;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;2;1;1;2;1;;0;;;;;3204054;Pedro Canário;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;1;0;0;1;484.8;;;447.3;1;;;;;;;;A
2,10E+11;3;M;1;1;1;2;0;2;1;0;3205069;Venda Nova do Imigrante;32;ES;3205069;Venda Nova do Imigrante;32;ES;2;1;1;1;1;1;1;476.2;550.7;554.3;438.4;0;1;120;200;120;100;140;680;B
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3204609;Santa Teresa;32;ES;;;;1;1;1;1;549.4;593.5;553.6;566.8;0;1;120;120;120;140;100;600;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3201506;Colatina;32;ES;3201506;Colatina;32;ES;2;1;1;1;1;1;1;447.1;472.3;520.3;438.4;1;1;120;120;120;120;120;600;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;457.2;612.7;537.5;512.4;0;1;60;200;140;140;120;660;B
2,10E+11;1;F;1;1;1;2;0;2;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;4;1;1;1;1;1;1;440;612.8;575.4;676.6;0;1;160;180;160;200;180;880;B
2,10E+11;2;F;1;1;1;2;0;2;2;0;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;508.9;488.9;532.2;459.1;1;1;100;120;100;120;140;580;B
2,10E+11;5;F;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205200;Vila Velha;32;ES;1;1;1;1;1;1;1;636.1;677.8;633.8;723.2;0;1;160;200;180;200;200;940;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;559.6;562.1;519.7;395.5;1;1;120;120;100;100;120;560;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3204708;São Gabriel da Palha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;4;F;1;1;1;1;2;1;;0;;;;;3204609;Santa Teresa;32;ES;;;;1;1;1;1;431.7;516.9;472.5;474.8;1;1;100;120;120;100;160;600;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;402;486.9;539.7;394.1;0;1;100;160;100;140;120;620;A
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;451.7;465;510;609.2;0;1;120;120;120;140;160;660;B
2,10E+11;7;F;1;3;1;1;5;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;631.5;677.1;590.3;715.3;0;1;180;200;200;200;180;960;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3202306;Guaçuí;32;ES;3202306;Guaçuí;32;ES;2;1;1;1;1;1;1;571.5;500.8;614.6;651.3;0;1;160;200;160;200;200;920;B
2,10E+11;4;F;1;5;1;1;1;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;469;330;449.2;402.1;1;1;120;180;140;120;80;640;A
2,10E+11;6;F;1;1;1;1;0;1;;0;;;;;3204559;Santa Maria de Jetibá;32;ES;;;;1;1;1;1;455.1;512.8;506.5;545.4;0;1;160;200;160;180;200;900;B
2,10E+11;2;M;1;2;1;3;0;1;;1;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;553.8;542.8;541.7;430.2;0;1;100;120;120;120;80;540;B
2,10E+11;4;F;1;1;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;416.9;371.5;333.7;470.8;0;1;100;120;80;120;80;500;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;3201506;Colatina;32;ES;3201506;Colatina;32;ES;4;1;1;1;1;1;1;433.9;637.9;594;686;0;1;160;200;120;200;120;800;B
2,10E+11;1;F;1;2;1;3;0;1;;1;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;468.8;582.3;470.2;614.4;1;1;140;200;120;140;160;760;B
2,10E+11;6;F;1;2;1;1;3;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;7;F;1;3;1;1;3;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3201803;Divino de São Lourenço;32;ES;3202306;Guaçuí;32;ES;2;1;1;1;1;1;1;410.5;456.5;546.3;491;1;1;120;80;100;120;120;540;B
2,10E+11;2;F;1;0;1;2;0;2;1;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;446.4;420.5;494.6;421.4;1;1;100;120;100;120;0;440;B
2,10E+11;3;M;1;1;1;1;1;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;601.2;570.6;582.2;509.1;0;1;120;180;120;120;140;680;B
2,10E+11;6;F;1;3;1;1;0;1;;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;467.9;463.6;443.6;349.9;1;1;120;40;40;120;40;360;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;568;646;650.2;597.9;0;1;120;180;120;80;180;680;B
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3203007;Iúna;32;ES;;;;1;1;1;1;436.4;506.2;501.9;439.9;1;1;140;200;120;200;200;860;B
2,10E+11;2;M;1;1;1;2;0;3;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;4;1;1;1;1;1;1;695.4;652.9;563.5;882.7;0;1;160;200;180;180;200;920;B
2,10E+11;3;F;0;1;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;504.8;470.4;492.9;625.5;1;1;160;120;140;140;140;700;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;M;1;1;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;1;1;1;1;1;1;1;732.3;743.2;676.8;877.2;0;1;160;180;180;200;200;920;B
2,10E+11;4;M;1;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;616.2;670.2;601.7;678.9;0;1;140;200;140;160;180;820;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;4;1;1;1;1;1;1;591.4;664.3;649.3;675.9;0;1;160;200;120;200;200;880;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;530.3;562;508.1;561.2;0;1;100;120;120;120;120;580;B
2,10E+11;11;F;1;3;1;1;7;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;13;F;2;1;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;529.1;475.9;465.6;398.5;1;1;100;120;120;120;100;560;B
2,10E+11;2;F;1;4;1;2;0;2;1;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;381.8;457;432.5;582.3;1;1;100;140;120;120;80;560;B
2,10E+11;6;F;1;3;1;1;3;1;;0;;;;;3204104;Pinheiros;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
