NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,RACA,NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,IN_TREINEIRO,NO_MUNICIPIO_ESC,NO_MUNICIPIO_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,526.8,536.0,,ingles,1.0,100.0,200.0,100.0,120.0,120.0,640.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,554.5,541.6,,ingles,1.0,160.0,160.0,120.0,140.0,0.0,580.0,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,515.2,553.7,526.6,479.5,espanhol,1.0,100.0,40.0,40.0,120.0,40.0,340.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,568.2,601.5,591.9,641.1,ingles,1.0,160.0,200.0,160.0,200.0,180.0,900.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Santa Maria de Jetibá,1,1,1,1,438.0,477.4,497.2,550.7,ingles,1.0,160.0,40.0,40.0,140.0,40.0,420.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,415.1,518.0,492.3,489.4,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,489.2,591.7,570.8,594.6,ingles,1.0,120.0,180.0,120.0,120.0,140.0,680.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,557.0,625.8,526.0,489.0,espanhol,1.0,160.0,120.0,160.0,180.0,120.0,740.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Anchieta,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,448.2,516.3,554.8,419.8,espanhol,1.0,100.0,180.0,120.0,120.0,100.0,620.0,sim
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,492.3,567.2,600.6,569.6,espanhol,1.0,120.0,120.0,120.0,120.0,140.0,620.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Santa Teresa,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,440.7,518.8,509.4,608.1,ingles,1.0,120.0,120.0,120.0,140.0,120.0,620.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,454.9,529.1,516.2,540.9,ingles,1.0,140.0,200.0,140.0,140.0,100.0,720.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,0,0,1,536.5,,,630.4,ingles,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,551.3,610.8,605.5,583.1,ingles,1.0,160.0,200.0,140.0,160.0,180.0,840.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,500.4,490.0,471.2,540.4,ingles,1.0,120.0,180.0,120.0,140.0,120.0,680.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,495.6,544.4,533.0,577.7,espanhol,1.0,160.0,160.0,120.0,160.0,180.0,780.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,São Mateus,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",18,F,1,branca,2,3,nao_respondeu,1,,Cariacica,1,1,1,1,442.8,591.8,571.6,377.9,espanhol,1.0,140.0,180.0,160.0,180.0,140.0,800.0,sim
"2,10E+11",19,M,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,448.9,439.3,528.3,415.9,ingles,1.0,80.0,120.0,100.0,100.0,100.0,500.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,518.8,600.6,601.3,637.2,ingles,1.0,120.0,120.0,120.0,120.0,160.0,640.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,476.7,503.3,366.9,528.7,ingles,1.0,140.0,180.0,140.0,140.0,120.0,720.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guaçuí,1,1,1,1,450.2,553.9,521.2,521.1,ingles,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,618.0,669.0,614.7,858.0,ingles,1.0,160.0,200.0,180.0,180.0,200.0,920.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,625.2,636.7,597.8,723.5,ingles,1.0,160.0,160.0,120.0,140.0,140.0,720.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,591.2,590.0,604.0,630.1,ingles,1.0,160.0,200.0,140.0,160.0,180.0,840.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Linhares,0,1,1,0,,505.2,488.6,,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vitória,0,1,1,0,,584.2,592.6,,ingles,1.0,140.0,200.0,140.0,160.0,180.0,820.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Água Doce do Norte,1,1,1,1,452.0,525.3,461.4,520.3,ingles,1.0,100.0,120.0,100.0,140.0,120.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Mimoso do Sul,1,1,1,1,403.4,456.4,395.3,504.6,espanhol,1.0,120.0,120.0,120.0,120.0,20.0,500.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,486.8,516.8,410.8,422.2,ingles,1.0,100.0,120.0,80.0,100.0,0.0,400.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,596.9,586.4,595.8,701.0,ingles,1.0,140.0,120.0,120.0,180.0,140.0,700.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,409.8,528.6,462.5,417.0,espanhol,1.0,120.0,160.0,120.0,120.0,140.0,660.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,558.8,583.4,584.0,688.0,ingles,1.0,140.0,200.0,140.0,120.0,160.0,760.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Venda Nova do Imigrante,1,1,1,1,601.4,472.7,547.7,506.7,ingles,1.0,120.0,120.0,120.0,100.0,40.0,500.0,sim
"2,10E+11",18,F,1,indigena,1,3,nao_respondeu,1,,Alegre,1,1,1,1,424.7,413.7,507.9,543.5,espanhol,1.0,100.0,100.0,80.0,80.0,40.0,400.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,573.5,475.2,487.0,562.4,ingles,1.0,120.0,120.0,140.0,120.0,140.0,640.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,411.8,583.7,635.2,695.4,ingles,1.0,160.0,200.0,160.0,160.0,120.0,800.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,439.3,418.7,423.3,399.5,ingles,1.0,100.0,120.0,100.0,120.0,40.0,480.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,624.7,568.4,,ingles,1.0,160.0,180.0,160.0,160.0,180.0,840.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Conceição da Barra,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,0,1,1,0,,603.9,614.2,,ingles,1.0,160.0,140.0,120.0,160.0,140.0,720.0,sim
"2,10E+11",17,F,0,parda,1,3,nao_respondeu,1,,Viana,1,1,1,1,408.7,427.5,498.8,437.4,ingles,1.0,120.0,80.0,120.0,120.0,120.0,560.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,506.8,484.4,555.0,552.8,ingles,1.0,140.0,180.0,120.0,140.0,140.0,720.0,sim
"2,10E+11",<_17,M,0,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,600.9,615.8,592.3,688.3,ingles,1.0,160.0,200.0,160.0,160.0,200.0,880.0,sim
"2,10E+11",20,F,0,branca,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,nao
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Colatina,0,1,1,0,,501.9,527.3,,espanhol,1.0,120.0,140.0,120.0,120.0,180.0,680.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,437.1,460.3,435.7,512.3,ingles,1.0,100.0,120.0,100.0,120.0,0.0,440.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,491.0,640.0,657.5,742.6,ingles,1.0,160.0,200.0,160.0,160.0,160.0,840.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,420.8,517.2,502.9,452.4,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,467.8,467.0,489.8,714.5,ingles,1.0,120.0,120.0,120.0,140.0,140.0,640.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,495.2,537.6,534.8,669.8,ingles,1.0,120.0,200.0,120.0,140.0,160.0,740.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Vitória,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Serra,1,1,1,1,482.0,539.0,498.4,375.9,ingles,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",<_17,F,1,parda,2,3,nao_respondeu,1,,Cariacica,0,1,1,0,,467.3,479.2,,espanhol,1.0,80.0,40.0,40.0,100.0,40.0,300.0,sim
"2,10E+11",17,F,0,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,416.1,537.9,526.4,413.0,ingles,1.0,120.0,120.0,100.0,120.0,100.0,560.0,nao
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,588.9,587.7,543.1,531.8,ingles,1.0,140.0,180.0,120.0,140.0,160.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,580.4,544.0,573.9,632.2,ingles,1.0,140.0,180.0,140.0,120.0,180.0,760.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,427.8,523.2,451.9,416.1,espanhol,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,Vitória,1,1,1,1,431.2,483.1,454.2,560.1,espanhol,1.0,100.0,160.0,80.0,100.0,120.0,560.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,455.7,591.6,538.5,577.2,ingles,1.0,120.0,200.0,120.0,140.0,200.0,780.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,481.3,541.7,528.4,397.6,ingles,1.0,120.0,180.0,120.0,120.0,80.0,620.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,502.9,478.4,488.5,485.7,ingles,1.0,120.0,140.0,120.0,120.0,100.0,600.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,516.8,461.1,623.9,630.5,ingles,1.0,160.0,180.0,140.0,140.0,160.0,780.0,sim
"2,10E+11",<_17,F,3,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,462.1,510.1,521.1,525.0,espanhol,1.0,140.0,100.0,120.0,140.0,140.0,640.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,531.0,501.5,497.8,375.2,ingles,1.0,120.0,180.0,100.0,120.0,120.0,640.0,sim
"2,10E+11",<_17,F,1,branca,2,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,575.4,434.0,517.2,708.5,espanhol,1.0,160.0,140.0,160.0,180.0,200.0,840.0,sim
"2,10E+11",<_17,M,0,branca,1,3,nao_respondeu,1,,Vila Velha,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,460.1,540.6,535.2,400.3,espanhol,1.0,140.0,180.0,120.0,160.0,160.0,760.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,406.3,446.8,414.5,456.1,espanhol,1.0,120.0,120.0,100.0,120.0,100.0,560.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Serra,0,1,1,0,,524.4,552.6,,ingles,1.0,120.0,120.0,100.0,120.0,80.0,540.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,586.7,581.1,535.5,628.0,ingles,1.0,120.0,120.0,100.0,120.0,120.0,580.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,475.6,616.7,509.7,669.2,ingles,1.0,160.0,180.0,180.0,200.0,200.0,920.0,sim
"2,10E+11",<_17,F,0,parda,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,462.5,574.0,565.3,563.9,ingles,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,465.7,545.6,545.3,577.1,ingles,1.0,160.0,200.0,200.0,180.0,200.0,940.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,0,0,1,514.6,,,414.8,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,499.4,551.4,497.6,505.6,ingles,1.0,120.0,180.0,120.0,140.0,100.0,660.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Mimoso do Sul,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,472.6,657.2,581.3,642.9,ingles,1.0,160.0,40.0,120.0,120.0,160.0,600.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,470.3,512.7,467.2,545.3,ingles,1.0,120.0,120.0,120.0,120.0,60.0,540.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,457.0,532.5,418.8,510.1,espanhol,1.0,120.0,180.0,120.0,120.0,180.0,720.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Castelo,1,1,1,1,571.0,592.2,571.7,622.0,ingles,1.0,120.0,140.0,120.0,120.0,200.0,700.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,0,1,1,0,,527.1,582.4,,ingles,1.0,140.0,200.0,120.0,120.0,140.0,720.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,486.3,519.9,562.9,593.6,ingles,1.0,120.0,200.0,140.0,120.0,200.0,780.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,384.6,514.1,437.9,444.9,ingles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,560.1,570.7,581.3,744.7,ingles,1.0,140.0,180.0,120.0,120.0,120.0,680.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,456.2,469.6,403.8,408.1,ingles,1.0,100.0,140.0,80.0,80.0,160.0,560.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Água Doce do Norte,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",19,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,584.2,542.5,548.4,514.3,ingles,1.0,80.0,120.0,120.0,100.0,120.0,540.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,540.9,581.4,581.7,509.9,ingles,1.0,160.0,200.0,140.0,180.0,200.0,880.0,sim
"2,10E+11",17,F,0,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,497.5,512.3,518.2,540.8,ingles,1.0,120.0,200.0,120.0,120.0,180.0,740.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,espanhol,,,,,,,,nao
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,388.1,462.0,467.2,439.4,ingles,1.0,120.0,160.0,100.0,160.0,120.0,660.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,482.0,546.9,562.1,537.5,ingles,1.0,80.0,160.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,500.3,506.5,572.9,589.6,ingles,1.0,160.0,140.0,120.0,160.0,180.0,760.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,448.7,398.9,473.2,507.4,espanhol,1.0,140.0,100.0,80.0,120.0,120.0,560.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Montanha,1,1,1,1,405.5,451.3,315.5,366.9,ingles,1.0,120.0,120.0,120.0,140.0,60.0,560.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,523.5,506.4,597.9,416.1,ingles,1.0,120.0,140.0,160.0,140.0,160.0,720.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,2,2,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,614.1,664.5,628.0,823.4,ingles,1.0,160.0,180.0,160.0,160.0,180.0,840.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,477.8,573.8,530.2,508.2,ingles,1.0,120.0,120.0,120.0,120.0,140.0,620.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,532.2,494.0,488.1,625.5,ingles,1.0,120.0,200.0,120.0,140.0,120.0,700.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,413.4,515.1,481.6,552.3,ingles,1.0,140.0,100.0,100.0,100.0,0.0,440.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,509.1,495.7,573.1,419.7,ingles,1.0,120.0,80.0,40.0,120.0,40.0,400.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,603.5,637.6,636.1,719.6,ingles,1.0,140.0,120.0,140.0,140.0,100.0,640.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,492.5,553.9,521.8,459.5,espanhol,1.0,120.0,200.0,140.0,160.0,80.0,700.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,549.4,593.5,553.6,566.8,ingles,1.0,120.0,120.0,120.0,140.0,100.0,600.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,São Gabriel da Palha,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,553.8,542.8,541.7,430.2,ingles,1.0,100.0,120.0,120.0,120.0,80.0,540.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,468.8,582.3,470.2,614.4,espanhol,1.0,140.0,200.0,120.0,140.0,160.0,760.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,436.4,506.2,501.9,439.9,espanhol,1.0,140.0,200.0,120.0,200.0,200.0,860.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,688.1,674.7,635.9,745.9,ingles,1.0,160.0,120.0,160.0,180.0,160.0,780.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,562.2,450.5,335.3,469.2,ingles,1.0,100.0,120.0,100.0,140.0,140.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,528.8,561.3,507.3,571.9,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,Itapemirim,1,1,1,1,402.8,523.2,546.8,531.6,espanhol,1.0,120.0,120.0,120.0,120.0,60.0,540.0,sim
"2,10E+11",17,F,1,parda,2,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,443.6,521.8,404.7,586.7,espanhol,1.0,120.0,120.0,100.0,140.0,140.0,620.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,571.1,627.7,655.9,629.0,ingles,1.0,120.0,40.0,40.0,160.0,40.0,400.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,511.4,556.7,578.9,645.0,ingles,1.0,160.0,200.0,160.0,180.0,160.0,860.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,518.8,471.6,541.5,554.1,ingles,1.0,140.0,200.0,140.0,160.0,200.0,840.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,464.3,531.6,521.6,506.7,espanhol,1.0,120.0,160.0,120.0,120.0,80.0,600.0,sim
"2,10E+11",17,F,0,parda,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,473.7,568.9,542.2,563.9,ingles,1.0,120.0,120.0,120.0,120.0,140.0,620.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guaçuí,1,1,1,1,394.4,414.3,405.3,508.4,ingles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,473.3,556.7,534.4,634.1,ingles,1.0,120.0,120.0,100.0,140.0,120.0,600.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,580.4,591.7,548.7,680.4,ingles,1.0,140.0,180.0,120.0,160.0,160.0,760.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,587.1,605.4,579.2,722.3,ingles,1.0,140.0,200.0,120.0,180.0,200.0,840.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,476.2,581.8,583.7,615.9,ingles,1.0,160.0,200.0,160.0,200.0,200.0,920.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,558.4,540.3,564.7,634.1,ingles,1.0,120.0,120.0,120.0,100.0,120.0,580.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,595.1,625.9,576.8,708.2,ingles,1.0,120.0,120.0,100.0,120.0,120.0,580.0,sim
"2,10E+11",26_30,F,1,preta,1,3,nao_respondeu,1,,Iúna,0,0,0,0,,,,,espanhol,,,,,,,,nao
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,707.4,598.6,583.9,818.4,ingles,1.0,180.0,200.0,200.0,200.0,200.0,980.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,547.1,629.4,560.3,675.1,ingles,1.0,80.0,180.0,160.0,160.0,160.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Colatina,0,1,1,0,,580.5,601.3,,ingles,1.0,160.0,200.0,180.0,180.0,160.0,880.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,535.9,363.1,408.2,482.9,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,499.3,553.9,568.0,587.2,espanhol,1.0,120.0,180.0,140.0,140.0,140.0,720.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,434.4,581.7,567.9,519.9,ingles,1.0,120.0,200.0,120.0,140.0,120.0,700.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,603.1,569.3,,ingles,1.0,120.0,140.0,100.0,140.0,140.0,640.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,452.4,512.7,560.6,552.5,ingles,1.0,120.0,120.0,120.0,140.0,120.0,620.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Jaguaré,1,1,1,1,392.3,356.1,344.7,340.6,espanhol,1.0,120.0,180.0,120.0,160.0,140.0,720.0,nao
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,472.7,502.0,,ingles,1.0,120.0,120.0,120.0,80.0,100.0,540.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,473.3,623.0,611.5,721.5,ingles,1.0,120.0,140.0,140.0,140.0,180.0,720.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,427.2,518.1,561.9,591.8,ingles,1.0,120.0,140.0,120.0,120.0,100.0,600.0,sim
